id,sn,sn_2,date,title,link
754,足纪字[2014]016 号,,,关于对北京国安官员曼萨诺违规违纪的处罚决定,http://www.thecfa.cn/cftz/20140425/7976.html
755,足纪字[2014]017 号,,,关于对北京国安运动员马季奇违规违纪的处罚决定,http://www.thecfa.cn/cftz/20140425/7977.html
756,足纪字[2014]018 号,,,关于对青岛中能足球俱乐部主场违规违纪的处罚决定,http://www.thecfa.cn/cftz/20140425/7978.html
757,足纪字[2014]019 号,,,关于对哈尔滨毅腾官员王贺龙违规违纪的处罚决定,http://www.thecfa.cn/cftz/20140425/7979.html
758,足纪字[2014]020 号,,,关于对深圳红钻官员李毅违规违纪的处罚决定,http://www.thecfa.cn/cftz/20140425/7980.html
759,足纪字[2014]021 号,,,关于对河南建业官员李广涵违规违纪的处罚决定,http://www.thecfa.cn/cftz/20140425/7981.html
760,足纪字[2014]022 号,,,关于对深圳红钻官员向君违规违纪的处罚决定,http://www.thecfa.cn/cftz/20140425/7982.html
761,足纪字[2014]023 号,,,关于对江苏舜天运动员德杨违规违纪的处罚决定,http://www.thecfa.cn/cftz/20140425/7983.html
762,足纪字[2014]011 号,,,关于对贵州人和茅台队官员托米奇违规违纪的处罚决定,http://www.thecfa.cn/cftz/20140418/7985.html
763,足纪字[2014]012 号,,,关于对北京国安官员萨尔维拉违规违纪的处罚决定,http://www.thecfa.cn/cftz/20140418/7984.html
764,足纪字[2014]013 号,,,关于对贵州人和茅台队官员张悦违规违纪的处罚决定,http://www.thecfa.cn/cftz/20140418/7986.html
765,,,,关于刘健与青岛中能俱乐部工作合同仲裁案的情况通报,http://www.thecfa.cn/cftz/20140411/7987.html
766,足纪字[2014]010 号,,,关于对河南赛区违规违纪的处罚决定,http://www.thecfa.cn/cftz/20140411/7988.html
767,足纪字[2014]009 号,,,关于对广州恒大运动员雷内违规违纪的处罚决定,http://www.thecfa.cn/cftz/20140404/7989.html
768,足纪字[2014]005 号,,,关于对新疆达坂城纳欢队官员刘俊峰违规违纪的处罚决定,http://www.thecfa.cn/cftz/20140328/7990.html
769,足纪字[2014]006 号,,,关于对青岛中能运动员李壮飞违规违纪的处罚决定,http://www.thecfa.cn/cftz/20140328/7991.html
770,足纪字[2014]007 号,,,关于对天津赛区（天津泰达主场）违规违纪的处罚决定,http://www.thecfa.cn/cftz/20140328/7992.html
771,足纪字[2014]008 号,,,关于对山东鲁能泰山足球俱乐部违规违纪的处罚决定,http://www.thecfa.cn/cftz/20140328/7993.html
772,足纪字[2014]004 号,,,关于对上海东亚俱乐部上港队吕文君违规违纪的处罚决定,http://www.thecfa.cn/cftz/20140321/7994.html
773,,,,关于对鲁能泰山足校张某某兴奋剂检查A瓶阳性处罚的通知,http://www.thecfa.cn/cftz/20140208/7997.html
774,足纪字[2013]092号,,,关于对广州恒大运动员埃尔克森违规违纪的处罚决定,http://www.thecfa.cn/cftz/20131204/7998.html
775,,,,关于对滕鼎赛区（山东滕鼎主场）违规违纪处罚决定,http://www.thecfa.cn/cftz/20131031/7999.html
776,足纪字[2013]089号,,,关于对上海申鑫足球俱乐部违规违纪的处罚决定,http://www.thecfa.cn/cftz/20131022/8000.html
777,足纪字[2013]088号,,,对青海森科俱乐部官员、运动员违规违纪的处罚决定,http://www.thecfa.cn/cftz/20131022/8001.html
778,足纪字[2013]084号,,,关于对重庆力帆队运动员违规违纪的处罚决定,http://www.thecfa.cn/cftz/20130927/8002.html
779,足纪字[2013]086号,,,关于对上海申花队运动员违规违纪的处罚决定,http://www.thecfa.cn/cftz/20130927/8009.html
780,足纪字[2013]085号,,,关于对广州赛区广州恒大队主场违规违纪的处罚决定,http://www.thecfa.cn/cftz/20130927/8008.html
781,足纪字[2013]083号,,,关于对哈尔滨赛区哈尔滨毅腾队主场违规违纪的处罚决定,http://www.thecfa.cn/cftz/20130927/8007.html
782,足纪字[2013]082号,,,关于对贵州智诚队官员违规违纪的处罚决定,http://www.thecfa.cn/cftz/20130927/8006.html
783,足纪字[2013]081号,,,关于对武汉卓尔队运动员朱挺违规违纪的处罚决定,http://www.thecfa.cn/cftz/20130927/8005.html
784,足纪字[2013]080号,,,关于对沈阳沈北队运动员赵一博违规违纪的处罚决定,http://www.thecfa.cn/cftz/20130927/8004.html
785,足纪字[2013]079号,,,关于对辽宁赛区宏运队主场违规违纪的处罚决定,http://www.thecfa.cn/cftz/20130927/8003.html
786,足纪字[2013]077号,,,关于对重庆力帆足球队运动员吴庆违规违纪的处罚决定,http://www.thecfa.cn/cftz/20130816/8010.html
787,足纪字[2013]078号,,,关于对辽宁足球俱乐部宏运队违规违纪的处罚决定,http://www.thecfa.cn/cftz/20130816/8011.html
788,足纪字[2013]076号,,,关于对武汉卓尔职业足球俱乐部队的处罚决定,http://www.thecfa.cn/cftz/20130809/8015.html
789,足纪字[2013]075号,,,关于对松江足球俱乐部范柏群违规违纪的处罚决定,http://www.thecfa.cn/cftz/20130809/8014.html
790,足纪字[2013]074号,,,关于对谢菲联足球俱乐部队官员违规违纪的处罚决定,http://www.thecfa.cn/cftz/20130809/8013.html
791,足纪字[2013]073号,,,关于对广州恒大足球俱乐部队违规违纪的处罚决定,http://www.thecfa.cn/cftz/20130809/8012.html
792,足纪字[2013]072号,,,关于对辽宁宏运队运动员张靖洋违规违纪的处罚决定,http://www.thecfa.cn/cftz/20130802/8016.html
793,足纪字[2013]071号,,,对浙江赛区(杭州大金绿城主场)违规违纪的处罚决定,http://www.thecfa.cn/cftz/20130802/8017.html
794,足纪字[2013]070号,,,关于对上海申花联盛教练员沈祥福违规违纪的处罚决定,http://www.thecfa.cn/cftz/20130802/8018.html
795,足纪字[2013]069号,,,关于对湖北华凯尔队官员徐健违规违纪的处罚决定,http://www.thecfa.cn/cftz/20130726/8019.html
796,足纪字[2013]068号,,,关于成都谢菲联运动员杨泽志违规违纪的处罚决定,http://www.thecfa.cn/cftz/20130726/8020.html
797,足纪字[2013]067号,,,关于对青岛中能足球俱乐部队违规违纪的处罚决定,http://www.thecfa.cn/cftz/20130726/8021.html
798,足纪字[2013]066号,,,关于对上海上港卡贝萨斯暴力行为违规违纪的处罚决定,http://www.thecfa.cn/cftz/20130726/8022.html
799,足纪字[2013]065号,,,关于对贵州人和饶伟辉暴力行为违规违纪的处罚决定,http://www.thecfa.cn/cftz/20130726/8023.html
800,足纪字[2013]064号,,,关于杭州绿城大金绿城队官员池田诚刚的处罚决定,http://www.thecfa.cn/cftz/20130726/8024.html
801,足纪字[2013]061号,,,关于对上海申花队运动员王寿挺违规违纪的处罚决定,http://www.thecfa.cn/cftz/20130708/8025.html
802,足纪字[2013]060号,,,关于对江苏舜天巴力&#8226;买买提伊力违规违纪的处罚决定,http://www.thecfa.cn/cftz/20130626/8026.html
803,足纪字[2013]059号,,,关于对哈尔滨毅腾足球俱乐部队违规违纪的处罚决定,http://www.thecfa.cn/cftz/20130626/8027.html
804,足纪字[2013]058号,,,关于对石家庄赛区（永昌骏豪主场）违规违纪的处罚决定,http://www.thecfa.cn/cftz/20130626/8028.html
805,,,,关于对呼和浩特东进教练员赵发庆违规违纪的处罚决定,http://www.thecfa.cn/cftz/20130618/8029.html
806,足纪字[2013]055号,,,关于对成都谢菲联队员罗迪克违规违纪的处罚决定,http://www.thecfa.cn/cftz/20130617/8030.html
807,足纪字[2013]056号,,,关于对广州恒大队员黄佳强违规违纪的处罚决定,http://www.thecfa.cn/cftz/20130617/8031.html
808,足纪字[2013]057号,,,关于对上海申花联盛队员袁少华违规违纪的处罚决定,http://www.thecfa.cn/cftz/20130617/8032.html
809,,,,关于对江西联盛足球俱乐部队教练员李晓违规违纪的处罚决定,http://www.thecfa.cn/cftz/20130517/8033.html
810,足纪字[2013]053号,,,关于对哈尔滨毅腾俱乐部队官员朱山违规违纪的处罚决定,http://www.thecfa.cn/cftz/20130503/8034.html
811,足纪字[2013]051号,,,关于对北京国安足球俱乐部队运动员周挺违规违纪的处罚决定,http://www.thecfa.cn/cftz/20130419/8035.html
812,足纪字[2013]046号,,,关于对广州恒大足球俱乐部队运动员赵旭日违规违纪的处罚决定,http://www.thecfa.cn/cftz/20130403/8036.html
813,足纪字[2013]047号,,,关于对广州富力足球俱乐部队运动员达维违规违纪的处罚决定,http://www.thecfa.cn/cftz/20130403/8037.html
814,足纪字[2013]048号,,,关于对上海申鑫足球俱乐部队官员蔡建林违规违纪的处罚决定,http://www.thecfa.cn/cftz/20130403/8038.html
815,,,,中国足协关于对江苏籍运动员马君处罚的决定,http://www.thecfa.cn/cftz/20130327/8039.html
816,足纪字[2013]044号,,,关于对成都谢菲联足球俱乐部队官员违规违纪的处罚决定,http://www.thecfa.cn/cftz/20130322/8040.html
817,足纪字[2013]042号,,,关于对武汉卓尔俱乐部运动员柯钊违规违纪的处罚决定,http://www.thecfa.cn/cftz/20130322/8041.html
818,足纪字[2013]041号,,,关于对上海申鑫足球俱乐部队违规违纪的处罚决定,http://www.thecfa.cn/cftz/20130322/8042.html
819,,,,中国足协纪律委员会处罚决定（001-038号）,http://www.thecfa.cn/cftz/20130218/8043.html
820,足纪字[2012]049号,,,关于对天津泰达康师傅队运动员违规违纪的处罚决定,http://www.thecfa.cn/cftz/20121102/8044.html
821,足纪字[2012]048号,,,关于对北京国安队官员张阳违规违纪的处罚决定,http://www.thecfa.cn/cftz/20121016/8045.html
822,足纪字[2012]044号,,,关于对广州恒大队教练员里皮违规违纪的处罚决定,http://www.thecfa.cn/cftz/20121004/8046.html
823,足纪字[2012]045号,,,关于对广州恒大队运动员张琳芃违规违纪的处罚决定,http://www.thecfa.cn/cftz/20121004/8047.html
824,足纪字[2012]046号,,,关于对广州恒大队运动员唐德超违规违纪的处罚决定,http://www.thecfa.cn/cftz/20121004/8048.html
825,足纪字[2012]047号,,,关于广州恒大队运动员唐德超纪律处罚的执行通知,http://www.thecfa.cn/cftz/20121004/8049.html
826,足纪字[2012]043号,,,关于对哈尔滨毅腾足球俱乐部队运动员违规违纪的处罚决定,http://www.thecfa.cn/cftz/20121003/8050.html
827,足纪字[2012]042号,,,关于对延边长白虎足球俱乐部队运动员违规违纪的处罚决定,http://www.thecfa.cn/cftz/20121003/8051.html
828,足纪字[2012]040号,,,关于对青岛中能足球俱乐部队违规违纪的处罚决定,http://www.thecfa.cn/cftz/20120830/8052.html
829,足纪字[2012]041号,,,关于对南昌衡源足球俱乐部上海申鑫队违规违纪的处罚决定,http://www.thecfa.cn/cftz/20120830/8053.html
830,足纪字[2012]039号,,,关于对广州恒大足球俱乐部队违规违纪的处罚决定,http://www.thecfa.cn/cftz/20120830/8054.html
831,足纪字[2012]038号,,,关于对湖南浏阳河队运动员违规违纪的处罚决定,http://www.thecfa.cn/cftz/20120827/8055.html
832,足纪字[2012]037号,,,关于对山东鲁能泰山俱乐部队违规违纪的处罚决定,http://www.thecfa.cn/cftz/20120817/8056.html
833,足纪字[2012]036号,,,关于对天津赛区（松江队主场）违规违纪的处罚决定,http://www.thecfa.cn/cftz/20120817/8057.html
834,足纪字[2012]035号,,,关于对天津赛区(天津泰达足球俱乐部主场)违规违纪的处罚决定,http://www.thecfa.cn/cftz/20120803/8058.html
835,足纪字[2012]034号,,,关于对北京国安足球俱乐部队教练员薛申违规违纪的处罚决定,http://www.thecfa.cn/cftz/20120803/8059.html
836,足纪字[2012]033号,,,关于对北京国安足球俱乐部队教练员帕切科违规违纪的处罚决定,http://www.thecfa.cn/cftz/20120803/8060.html
837,,,,关于对贵州人和队运动员违规违纪的处罚决定,http://www.thecfa.cn/cftz/20120726/8061.html
838,足纪字[2012]031号,,,对广州富力俱乐部队教练员法里亚斯违规违纪的处罚决定,http://www.thecfa.cn/cftz/20120723/8062.html
839,足纪字[2012]030号,,,关于对湖南浏阳河队教练员张旭违规违纪的处罚决定,http://www.thecfa.cn/cftz/20120723/8063.html
840,足纪字[2012]022号,,,关于对上海中邦俱乐部队官员违规违纪的处罚决定,http://www.thecfa.cn/cftz/20120710/8064.html
841,足纪字[2012]023号,,,关于对成都谢菲联队运动员威廉违规违纪的处罚决定,http://www.thecfa.cn/cftz/20120710/8065.html
842,足纪字[2012]024号,,,关于对茅台红钻队违规违纪的处罚决定,http://www.thecfa.cn/cftz/20120710/8066.html
843,足纪字[2012]021号,,,关于对呼和浩特东进队运动员违规违纪的处罚决定,http://www.thecfa.cn/cftz/20120710/8067.html
844,足纪字[2012]027号,,,关于对天津松江足球俱乐部违规违纪的处罚决定,http://www.thecfa.cn/cftz/20120704/8068.html
845,足纪字[2012]028号,,,关于对天津松江俱乐部队官员于超违规违纪的处罚决定,http://www.thecfa.cn/cftz/20120704/8069.html
846,足纪字[2012]029号,,,关于对天津松江俱乐部运动员罗迪克违规违纪的处罚决定,http://www.thecfa.cn/cftz/20120704/8070.html
847,足纪字[2012]026号,,,关于对深圳市红钻俱乐部茅台红钻队运动员违规违纪的处罚决定,http://www.thecfa.cn/cftz/20120621/8071.html
848,足纪字[2012]025号,,,关于对沈阳沈北俱乐部队运动员违规违纪的处罚决定,http://www.thecfa.cn/cftz/20120621/8072.html
849,足纪字[2012]020号,,,关于对哈尔滨毅腾足球俱乐部松北队官员朱山违规违纪的处罚决定,http://www.thecfa.cn/cftz/20120524/8073.html
850,足纪字[2012]019号,,,关于对湖南湘涛足球俱乐部湖南浏阳河队队务谢刚违规违纪的处罚决定,http://www.thecfa.cn/cftz/20120524/8074.html
851,足纪字[2012]018号,,,关于对大连赛区(大连阿尔滨主场)违规违纪的处罚决定,http://www.thecfa.cn/cftz/20120524/8075.html
852,足纪字[2012]017号,,,关于对天津康师傅队队务王霄违规违纪的处罚决定,http://www.thecfa.cn/cftz/20120524/8076.html
853,足纪字[2012]016号,,,关于对天津康师傅队教练员库泽违规违纪的处罚决定,http://www.thecfa.cn/cftz/20120524/8077.html
854,足纪字[2012]015号,,,关于对南京赛区（江苏国信舜天主场）违规违纪的处罚决定,http://www.thecfa.cn/cftz/20120524/8078.html
855,足纪字[2012]013号,,,关于对杭州绿城足球俱乐部队官员高升违规违纪的处罚决定,http://www.thecfa.cn/cftz/20120517/8079.html
856,足纪字[2012]014号,,,关于对山东鲁能泰山运动员木热合&#8226;买提江违规违纪的处罚决定,http://www.thecfa.cn/cftz/20120517/8080.html
857,足纪字[2012]012号,,,关于对成都谢菲联俱乐部运动员范培培违规违纪的处罚决定,http://www.thecfa.cn/cftz/20120517/8081.html
858,足纪字[2012]011号,,,关于对成都谢菲联俱乐部队教练员牛洪利违规违纪的处罚决定,http://www.thecfa.cn/cftz/20120517/8082.html
859,足纪字[2012]010号,,,关于对河南建业俱乐部队官员违规违纪的处罚决定,http://www.thecfa.cn/cftz/20120420/8083.html
860,足纪字[2012]009号,,,关于对山东鲁能俱乐部队官员违规违纪的处罚决定,http://www.thecfa.cn/cftz/20120420/8084.html
861,足纪字[2012]008号,,,关于对南昌衡源俱乐部上海申鑫队运动员违规违纪的处罚决定,http://www.thecfa.cn/cftz/20120420/8085.html
862,足纪字[2012]007号,,,关于对青岛中能俱乐部队运动员违规违纪的处罚决定,http://www.thecfa.cn/cftz/20120420/8086.html
863,足纪字[2012]006号,,,关于对湖南湘涛俱乐部官员王兴权违规违纪的处罚决定,http://www.thecfa.cn/cftz/20120413/8087.html
864,足纪字[2012]005号,,,关于对湖南赛区(湘涛俱乐部主场)违规违纪的处罚决定,http://www.thecfa.cn/cftz/20120413/8088.html
865,足纪字[2012]003号,,,对天津松江俱乐部官员迟景天、刘少卿违规违纪的处罚决定,http://www.thecfa.cn/cftz/20120329/8089.html
866,足纪字[2012]002号,,,关于对重庆力帆俱乐部运动员王选宏违规违纪的处罚决定,http://www.thecfa.cn/cftz/20120329/8090.html
867,足纪字[2011]043号,,,关于对天津赛区(泰达主场)违规违纪的处罚决定,http://www.thecfa.cn/cftz/20111021/8091.html
868,足纪字[2011]042号,,,关于对山东赛区（鲁能主场）违规违纪的处罚决定,http://www.thecfa.cn/cftz/20111021/8092.html
869,足纪字[2011]041号,,,关于对上海申花俱乐部于涛违规违纪的处罚决定,http://www.thecfa.cn/cftz/20111021/8093.html
870,足纪字[2011]040号,,,关于对上海申花俱乐部姜坤违规违纪的处罚决定,http://www.thecfa.cn/cftz/20111021/8094.html
871,足纪字[2011]039号,,,关于对北京国安俱乐部官员付豪违规违纪的处罚决定,http://www.thecfa.cn/cftz/20111021/8095.html
872,足纪字[2011]038号,,,关于对北京国安俱乐部官员薛申违规违纪的处罚决定,http://www.thecfa.cn/cftz/20111021/8096.html
873,足纪字[2011]037号,,,关于对北京国安俱乐部官员帕切科违规违纪的处罚决定,http://www.thecfa.cn/cftz/20111021/8097.html
874,足纪字[2011]036号,,,关于对七城会男足乙组决赛杭州队官员违规违纪的处罚决定,http://www.thecfa.cn/cftz/20111020/8098.html
875,足纪字[2011]035号,,,关于对七城会男足乙组决赛西安队官员违规违纪的处罚决定,http://www.thecfa.cn/cftz/20111020/8099.html
876,足纪字[2011]034号,,,关于对长春亚泰运动员王万鹏违规违纪的处罚决定,http://www.thecfa.cn/cftz/20111019/8100.html
877,足纪字[2011]033号,,,关于对长春亚泰运动员王栋违规违纪的处罚决定,http://www.thecfa.cn/cftz/20111019/8101.html
878,足纪字[2011]032号,,,关于对河南钢铁女子足球队官员违规违纪的处罚决定,http://www.thecfa.cn/cftz/20111014/8102.html
879,足纪字[2011]031号,,,关于对长春亚泰足球俱乐部官员违规违纪的处罚决定,http://www.thecfa.cn/cftz/20110916/8103.html
880,足纪字[2011]030号,,,关于对广州恒大俱乐部运动员违规违纪的处罚决定,http://www.thecfa.cn/cftz/20110816/8104.html
881,足纪字[2011]029号,,,关于对申花俱乐部官员兼运动员违规违纪的处罚决定,http://www.thecfa.cn/cftz/20110812/8105.html
882,足纪字[2011]028号,,,关于对江苏华泰女子足球队运动员违规违纪的处罚决定,http://www.thecfa.cn/cftz/20110805/8106.html
883,足纪字[2011]027号,,,关于对武汉中博足球俱乐部官员违规违纪的处罚决定,http://www.thecfa.cn/cftz/20110805/8107.html
884,足纪字[2011]026号,,,关于对延边长白虎俱乐部运动员违规违纪的处罚决定,http://www.thecfa.cn/cftz/20110713/8108.html
885,足纪字[2011]025号,,,关于对陕西宝荣浐霸足球俱乐部运动员违规违纪的处罚决定,http://www.thecfa.cn/cftz/20110713/8109.html
886,足纪字[2011]024号,,,关于对深圳红钻俱乐部运动员违规违纪的处罚决定,http://www.thecfa.cn/cftz/20110713/8110.html
887,足纪字[2011]023号,,,关于对天津泰达足球俱乐部运动员违规违纪的处罚决定,http://www.thecfa.cn/cftz/20110713/8111.html
888,足纪字[2011]022号,,,关于对天津泰达足球俱乐部官员违规违纪的处罚决定,http://www.thecfa.cn/cftz/20110630/8112.html
889,足纪字[2011]021号,,,关于对北京国安足球俱乐部官员违规违纪的处罚决定,http://www.thecfa.cn/cftz/20110630/8113.html
890,足纪字[2011]020号,,,关于对广州青年队运动员违规违纪的处罚决定,http://www.thecfa.cn/cftz/20110624/8114.html
891,足纪字[2011]019号,,,关于对广州青年队官员违规违纪的处罚决定,http://www.thecfa.cn/cftz/20110624/8115.html
892,足纪字[2011]018号,,,关于对广州青年队违规违纪的处罚决定,http://www.thecfa.cn/cftz/20110624/8116.html
893,,,,关于对广州恒大足球俱乐部官员王维满违规违纪的处罚决定,http://www.thecfa.cn/cftz/20110616/8117.html
894,足纪字[2011]016号,,,关于对湖北东方国旅足球俱乐部运动员违规违纪的处罚决定,http://www.thecfa.cn/cftz/20110607/8118.html
895,足纪字[2011]015号,,,关于对延边赛区违规违纪的处罚决定,http://www.thecfa.cn/cftz/20110607/8119.html
896,足纪字[2011]014号,,,关于对浙江赛区违规违纪的处罚决定,http://www.thecfa.cn/cftz/20110607/8120.html
897,足纪字[2011]013号,,,关于对城运会女足甲组预赛大连队员违规违纪的处罚决定,http://www.thecfa.cn/cftz/20110513/8121.html
898,足纪字[2011]012号,,,关于对南昌赛区(南昌恒源主场)违规违纪的处罚决定,http://www.thecfa.cn/cftz/20110513/8122.html
899,足纪字[2011]011号,,,关于对大连阿尔滨足球俱乐部违规违纪的处罚决定,http://www.thecfa.cn/cftz/20110513/8123.html
900,足纪字[2011]010号,,,关于对湖南赛区(湖南湘涛主场)违规违纪的处罚决定,http://www.thecfa.cn/cftz/20110513/8124.html
901,足纪字[2011]009号,,,关于对天津松江足球俱乐部官员违规违纪的处罚决定,http://www.thecfa.cn/cftz/20110513/8125.html
902,足纪字[2011]008号,,,关于对杭州绿城足球俱乐部官员违规违纪的处罚决定,http://www.thecfa.cn/cftz/20110513/8126.html
903,足纪字[2011]007号,,,关于对天津康师傅俱乐部官员违规违纪的处罚决定,http://www.thecfa.cn/cftz/20110513/8127.html
904,足纪字[2011]006号,,,关于对陕西人和浐霸俱乐部运动员违规违纪的处罚决定,http://www.thecfa.cn/cftz/20110513/8128.html
905,足纪字[2011]003号,,,关于对北京国安足球俱乐部官员李立新违规违纪的处罚决定,http://www.thecfa.cn/cftz/20110421/8129.html
906,足纪字[2011]004号,,,关于对北京国安足球俱乐部官员帕切科违规违纪的处罚决定,http://www.thecfa.cn/cftz/20110421/8130.html
907,足纪字[2011]005号,,,关于对北京国安足球俱乐部违规违纪的处罚决定,http://www.thecfa.cn/cftz/20110421/8131.html
908,足纪字[2011]002号,,,关于对重庆力帆足球俱乐部官员尼科违规违纪的处罚决定,http://www.thecfa.cn/cftz/20110419/8132.html
909,,,,关于对长春亚泰足球俱乐部官员违规违纪的处罚决定,http://www.thecfa.cn/cftz/20101105/8133.html
910,,,,关于对南昌赛区违规违纪的处罚决定,http://www.thecfa.cn/cftz/20101105/8134.html
911,,,,关于对青岛中能足球俱乐部官员违规违纪的处罚决定,http://www.thecfa.cn/cftz/20101028/8135.html
912,足纪字[2010]047号,,,对陕西中建地产足球俱乐部官员违规违纪的处罚决定,http://www.thecfa.cn/cftz/20101014/8136.html
913,,,,关于对上海申花俱乐部运动员违规违纪的处罚决定,http://www.thecfa.cn/cftz/20100928/8137.html
914,,,,关于对深圳赛区违规违纪的处罚决定,http://www.thecfa.cn/cftz/20100926/8138.html
915,足纪字[2010]44号,,,关于对青岛中能足球俱乐部运动员违规违纪的处罚决定,http://www.thecfa.cn/cftz/20100910/8139.html
916,足纪字[2010]43号,,,关于对重庆力帆足球俱乐部队运动员违规违纪的处罚决定,http://www.thecfa.cn/cftz/20100910/8141.html
917,足纪字[2010] 41 号,,,关于对北京八喜足球俱乐部队运动员违规违纪的处罚决定,http://www.thecfa.cn/cftz/20100910/8140.html
918,足纪字[2010] 42 号,,,关于对上海浦东中邦足球俱乐部队运动员违规违纪的处罚决定,http://www.thecfa.cn/cftz/20100910/8142.html
919,足纪字[2010]040号,,,关于对成都赛区的处罚决定,http://www.thecfa.cn/cftz/20100907/8143.html
920,足纪字[2010]039号,,,关于对成都谢菲联足球俱乐部运动员违规违纪的处罚决定,http://www.thecfa.cn/cftz/20100907/8144.html
921,,,,关于对成都谢菲联足球俱乐部运动员违规违纪的处罚决定,http://www.thecfa.cn/cftz/20100902/8146.html
922,,,,关于对广州恒大足球俱乐部运动员违规违纪的处罚决定,http://www.thecfa.cn/cftz/20100902/8145.html
923,,,,关于对大连实德足球俱乐部助理教练员违规违纪的处罚决定,http://www.thecfa.cn/cftz/20100902/8147.html
924,足纪字[2010]034号,,,关于对延边赛区违规违纪的处罚决定,http://www.thecfa.cn/cftz/20100827/8148.html
925,,,,关于对全国女子足球U-18联赛决赛浙江队教练员违规违纪的处罚决定,http://www.thecfa.cn/cftz/20100816/8149.html
926,,,,关于对沈阳东进足球俱乐部教练员违规违纪的处罚决定,http://www.thecfa.cn/cftz/20100811/8150.html
927,,,,关于对南昌衡源足球俱乐部教练员违规违纪的处罚决定,http://www.thecfa.cn/cftz/20100811/8151.html
928,,,,关于对陕西中建地产足球俱乐部官员和运动员违规违纪的处罚决定,http://www.thecfa.cn/cftz/20100803/8152.html
929,,,,关于对大连赛区违规违纪的处罚决定,http://www.thecfa.cn/cftz/20100803/8153.html
930,,,,关于对南昌赛区违规违纪的处罚决定,http://www.thecfa.cn/cftz/20100803/8154.html
931,,,,关于对沈阳东进足球俱乐部官员和运动员违规违纪的处罚决定,http://www.thecfa.cn/cftz/20100803/8155.html
932,,,,关于对长沙金德足球俱乐部官员违规违纪的处罚决定,http://www.thecfa.cn/cftz/20100803/8156.html
933,足纪字[2010]025号,,,关于对天津泰达足球俱乐部官员违规违纪的处罚决定,http://www.thecfa.cn/cftz/20100728/8157.html
934,足纪字[2010]024号,,,关于对青岛中能俱乐部官员违规违纪的处罚决定,http://www.thecfa.cn/cftz/20100727/8158.html
935,足纪字[2010]023号,,,关于对青岛赛区违规违纪的处罚决定,http://www.thecfa.cn/cftz/20100727/8159.html
936,,,,关于安徽赛区（安徽九方主场）违规违纪的处罚决定,http://www.thecfa.cn/cftz/20100602/8161.html
937,,,,关于广东日之泉足球俱乐部官员违规违纪的处罚决定,http://www.thecfa.cn/cftz/20100602/8160.html
938,,,,关于天津赛区（天津泰达主场）违规违纪的处罚决定,http://www.thecfa.cn/cftz/20100602/8162.html
939,足纪字[2010]015号,,,关于对辽宁宏运足球俱乐部违规违纪的处罚决定,http://www.thecfa.cn/cftz/20100510/8163.html
940,足纪字[2010]014号,,,关于对上海中邦足球俱乐部违规违纪的处罚决定,http://www.thecfa.cn/cftz/20100430/8164.html
941,足纪字[2010]013号,,,关于对安徽九方足球俱乐部违规违纪的处罚决定,http://www.thecfa.cn/cftz/20100430/8165.html
942,足纪字[2010]012号,,,关于对南京有有足球俱乐部违规违纪的处罚决定,http://www.thecfa.cn/cftz/20100429/8166.html
943,足纪字[2010]011号,,,关于对北京八喜足球俱乐部违规违纪的处罚决定,http://www.thecfa.cn/cftz/20100429/8167.html
944,足纪字[2010]010号,,,关于对北京理工大学足球俱乐部违规违纪的处罚决定,http://www.thecfa.cn/cftz/20100429/8168.html
945,足纪字[2009]009号,,,关于对南京有有俱乐部官员违规违纪的处罚决定,http://www.thecfa.cn/cftz/20100423/8169.html
946,足纪字[2009]008号,,,对湖南赛区(湖南湘涛俱乐部主场)的处罚决定,http://www.thecfa.cn/cftz/20100414/8170.html
947,足纪字[2010]004号,,,关于对南京有有足球俱乐部的处罚决定,http://www.thecfa.cn/cftz/20100223/8172.html
948,足纪字[2010]003号,,,关于对青岛海利丰足球俱乐部的处罚决定,http://www.thecfa.cn/cftz/20100223/8173.html
949,足纪字[2010]002号,,,关于对成都谢菲联足球俱乐部的处罚决定,http://www.thecfa.cn/cftz/20100223/8174.html
950,足纪字[2010]001号,,,关于对广州医药足球俱乐部的处罚决定,http://www.thecfa.cn/cftz/20100223/8175.html
951,,,,关于对河南建业足球俱乐部运动员违规违纪的处罚决定,http://www.thecfa.cn/cftz/20091102/8176.html
952,足纪字[2009]39号,,,关于对天津泰达足球俱乐部运动员刘毅的处罚决定,http://www.thecfa.cn/cftz/20091028/8177.html
953,足纪字[2009]38号,,,对广州医药足球俱乐部运动员违规违纪的处罚决定,http://www.thecfa.cn/cftz/20091028/8178.html
954,足纪字[2009]37号,,,关于对中超联赛天津赛区的处罚决定,http://www.thecfa.cn/cftz/20091016/8179.html
955,足纪字[2009]35号,,,对大连实德俱乐部运动员违规违纪行为的处罚决定,http://www.thecfa.cn/cftz/20091013/8180.html
956,足纪字[2009]36号,,,对北京国安足球俱乐部运动员违规违纪的处罚决定,http://www.thecfa.cn/cftz/20091013/8181.html
957,足纪字[2009]34号,,,关于对中超联赛成都赛区的处罚决定,http://www.thecfa.cn/cftz/20091010/8182.html
958,足纪字[2009]33号,,,关于对中超山东(鲁能俱乐部主场)赛区的处罚决定,http://www.thecfa.cn/cftz/20090921/8183.html
959,足纪字[2009]31号,,,关于对杭州绿城俱乐部队运动员违规违纪的处罚决定,http://www.thecfa.cn/cftz/20090909/8184.html
