id,webdate,title,link,sn,date,league,round,order,team1,team2,field,rsdata,rscontent,rsresult,reason,reason1,basis,baset,baitem,result
10,2019/9/27,中国足协关于天津天海俱乐部球员张鹭的处罚决定,http://www.thecfa.cn/cftz/20190927/28166.html,,2019年9月26日,,,,,,,根据比赛监督报告、裁判员报告及视频等,，当比赛进行到40分钟时，上海申鑫足球俱乐部U19队31号球员苗祥涛对判罚不满，辱骂裁判员，被裁判员出示红牌罚令出场，造成不良社会影响。,不良,根据比赛监督报告、裁判员报告及视频等，当比赛进行到40分钟时，上海申鑫足球俱乐部U19队31号球员苗祥涛对判罚不满，辱骂裁判员，被裁判员出示红牌罚令出场，造成不良社会影响。,"[
	　　根据2019年9月26日天津市河东区人民法院对国家队备战2022世界杯预选赛大名单的球员、天津天海足球俱乐部球员张鹭涉嫌醉驾一案作出的判决，中国足协",依据《各级国家足球队运动员管理规定实施细则》,['《各级国家足球队运动员管理规定实施细则》'],,"，作出以下处罚:
	　　一、取消张鹭征调进入中国国家男子足球队的资格十二个月(2019年9月26日起至2020年9月25日止)；
	　　二、取消张鹭参加中国足球协会举办的比赛十二个月(2019年9月26日至2020年9月25日)。
	　　希望各级俱乐部和广大球员引以为戒，加强自我管理，树立积极向上的公众形象，共同珍惜当前良好的中国足球发展环境。
	　　中国足球协会
	　　中国国家男子足球队
	　　2019年9月27日(编辑：李鑫)"
11,2019/9/21,中国足协关于天津天海俱乐部球员张鹭涉嫌违法行为的处罚决定,http://www.thecfa.cn/cftz/20190921/28083.html,,2019年9月21日,,,,,,一步办理中。中国足协对这一事件高度重视。张鹭作为国家队备战2022世界杯预选赛大名单的球员，涉嫌违法犯罪,根据比赛监督报告、裁判员报告及视频等,，当比赛进行到40分钟时，上海申鑫足球俱乐部U19队31号球员苗祥涛对判罚不满，辱骂裁判员，被裁判员出示红牌罚令出场，造成不良社会影响。,不良,根据比赛监督报告、裁判员报告及视频等，当比赛进行到40分钟时，上海申鑫足球俱乐部U19队31号球员苗祥涛对判罚不满，辱骂裁判员，被裁判员出示红牌罚令出场，造成不良社会影响。,根据2019年9月21日天津公安局河东分局情况通报，天津天海足球俱乐部球员张鹭涉嫌危险驾驶罪已被依法刑事拘留，案件正在进一步办理中。中国足协对这一事件高度重视。张鹭作为国家队备战2022世界杯预选赛大名单的球员，涉嫌违法犯罪行为，中国足协对此极为痛心并深感自责。对于国家队管理出现的问题，责成国家队领队刘殿秋做出深刻检查。同时也将以此为诫，进一步加强对国家队的管理，强化球员个人修养和素质水平的提高，塑造、维护良好的公众形象，并将加大对各种违规违纪行为的处罚力度。,,,,中国足协决定，立即取消张鹭在中国国家队的集训、比赛资格，并停止参加中国足球协会举办的所有正式足球活动，同时将持续关注此案进展情况，并将依据有关部门的正式处理结果，做出进一步的严厉处罚。天津天海俱乐部球员在过去两年多次出现涉嫌醉酒驾驶机动车的违法行为，影响恶劣。中国足协决定对天津天海俱乐部提出通报批评，责成俱乐部对日常管理进行整改，并向中国足协提交整改报告。希望天津天海俱乐部进一步加强对球员的管理，规范球员行为。希望各级俱乐部和广大球员引以为戒，加强自我管理，珍惜当前良好的足球发展环境，共同维护中国足球良好公众形象。
12,2019/9/20,关于对保定英利易通足球俱乐部未执行中国足协仲裁调解书的处罚决定,http://www.thecfa.cn/cftz/20190920/28080.html,,2018年10月19日,,,,,,,根据比赛监督报告、裁判员报告及视频等,，当比赛进行到40分钟时，上海申鑫足球俱乐部U19队31号球员苗祥涛对判罚不满，辱骂裁判员，被裁判员出示红牌罚令出场，造成不良社会影响。,不良,根据比赛监督报告、裁判员报告及视频等，当比赛进行到40分钟时，上海申鑫足球俱乐部U19队31号球员苗祥涛对判罚不满，辱骂裁判员，被裁判员出示红牌罚令出场，造成不良社会影响。,"[
各赛区委员会、各足球俱乐部：
	　　2018年10月19日，中国足球协会仲裁委员会作出调解书([2018]足仲调字第218号)，保定英利易通足球俱乐部同意于2018年11月19日前向天津泰达足球俱乐部支付相关款项。
	　　根据2019年3月29日、9月17日天津泰达足球俱乐部向中国足球协会纪律委员会提交的书面申请，保定英利易通足球俱乐部未执行中国足协仲裁委员会的调解书。
	　　",依据《中国足球协会纪律准则》第七十九条之规定，中国足协纪律委员会作出如下处罚,['《中国足球协会纪律准则》'],['第七十九条'],"：
	　　扣除保定英利易通足球俱乐部2019赛季中国足球协会乙级联赛积分六分。
	　　如保定英利易通足球俱乐部在本决定公布之日起30日内仍未履行上述调解书，纪律委员会将移交至中国足协相关部门，由中国足协根据俱乐部准入的相关规定，取消保定英利易通足球俱乐部2020赛季职业联赛准入资格。
	　　本处罚决定自公布之日起生效。
	　　望各参与方能够尊重并严格执行中国足球协会以及体育仲裁法庭、国际足联、亚足联的生效决定或裁决，共同维护比赛秩序和来之不易的足球发展环境。
	　　中国足球协会纪律委员会
	　　主任：王小平
	　　2019年9月20日(编辑：李鑫)"
13,2019/9/20,关于对大连一方足球俱乐部队球员李建滨违规违纪的处罚决定,http://www.thecfa.cn/cftz/20190920/28079.html,,2019年9月15日,中国足球协会超级联赛,24,191,武汉卓尔职业足球俱乐部队,大连一方足球俱乐部队,武汉市五环体育中心体育场,根据比赛监督报告、当事人事实陈述及视频等,，当比赛进行到第90分钟时，大连一方足球俱乐部队25号球员李建滨在被判罚犯规后，大力踢球并击中对方球员，被裁判员出示红牌罚令出场，造成不良社会影响。,不良,根据比赛监督报告、当事人事实陈述及视频等，当比赛进行到第90分钟时，大连一方足球俱乐部队25号球员李建滨在被判罚犯规后，大力踢球并击中对方球员，被裁判员出示红牌罚令出场，造成不良社会影响。,"[
各赛区委员会、各足球俱乐部：
	　　2019年9月15日，中国足球协会超级联赛第24轮场序191场，武汉卓尔职业足球俱乐部队与大连一方足球俱乐部队的比赛在武汉市五环体育中心体育场举行。
	　　根据比赛监督报告、当事人事实陈述及视频等，当比赛进行到第90分钟时，大连一方足球俱乐部队25号球员李建滨在被判罚犯规后，大力踢球并击中对方球员，被裁判员出示红牌罚令出场，造成不良社会影响。
	　　",依据《中国足球协会纪律准则》第五十三条及第四十八条之规定，在自然停赛基础上追加如下处罚,['《中国足球协会纪律准则》'],"['第五十三条', '第四十八条']","：
	　　一、对大连一方足球俱乐部队25号球员李建滨予以停赛4场；
	　　二、罚款人民币4万元。
	　　上述处罚应按照《中国足球协会关于违规违纪的停赛执行细则》、《中国足球协会纪律准则》第十七条及第一百一十二条的规定执行。
	　　本处罚决定自公布之日起生效。
	　　中国足球协会将依照《中国足球协会纪律准则》的规定，坚决严肃处理各类违规违纪行为，净化赛场风气。望各俱乐部、官员、球员等能够共同维护比赛秩序和来之不易的足球发展环境。
	　　中国足球协会纪律委员会
	　　主任：王小平
	　　2019年9月20日(编辑：李鑫)"
14,2019/9/20,关于对内蒙古中优足球俱乐部呼和浩特队违规违纪的处罚决定,http://www.thecfa.cn/cftz/20190920/28078.html,,2019年9月14日,中国足球协会甲级联赛,25,195,内蒙古中优足球俱乐部呼和浩特队,南通支云足球俱乐部队,呼和浩特新体育场,根据比赛监督报告、裁判员报告、当事人事实陈述及视频等,，当比赛结束后，内蒙古中优足球俱乐部呼和浩特队多名球员围堵裁判员，引起赛场混乱，造成严重社会影响。,严重,根据比赛监督报告、裁判员报告、当事人事实陈述及视频等，当比赛结束后，内蒙古中优足球俱乐部呼和浩特队多名球员围堵裁判员，引起赛场混乱，造成严重社会影响。,"[
各赛区委员会、各足球俱乐部：
	　　2019年9月14日，中国足球协会甲级联赛第25轮场序195场，内蒙古中优足球俱乐部呼和浩特队与南通支云足球俱乐部队的比赛在呼和浩特新体育场举行。
	　　根据比赛监督报告、裁判员报告、当事人事实陈述及视频等，当比赛结束后，内蒙古中优足球俱乐部呼和浩特队多名球员围堵裁判员，引起赛场混乱，造成严重社会影响。
	　　",依据《中国足球协会纪律准则》第五十八条之规定，作出如下处罚,['《中国足球协会纪律准则》'],['第五十八条'],"：
	　　一、对内蒙古中优足球俱乐部呼和浩特队予以通报批评；
	　　二、罚款人民币20万元。
	　　上述处罚应按照《中国足球协会纪律准则》第十七条的规定执行。
	　　本处罚决定自公布之日起生效。
	　　中国足球协会将依照《中国足球协会纪律准则》的规定，坚决严肃处理各类违规违纪行为，净化赛场风气。望各俱乐部、官员、球员等能够共同维护比赛秩序和来之不易的足球发展环境。
	　　中国足球协会纪律委员会
	　　主任：王小平
	　　2019年9月20日(编辑：李鑫)"
15,2019/9/20,关于对内蒙古中优足球俱乐部呼和浩特队球员于帅、李健违规违纪的处罚决定,http://www.thecfa.cn/cftz/20190920/28077.html,,2019年9月14日,中国足球协会甲级联赛,25,195,内蒙古中优足球俱乐部呼和浩特队,南通支云足球俱乐部队,呼和浩特新体育场,根据比赛监督报告、裁判员报告、当事人事实陈述及视频等,，在比赛结束后，内蒙古中优足球俱乐部呼和浩特队28号球员于帅和33号球员李健使用语言侮辱裁判员，造成严重社会影响。,严重,根据比赛监督报告、裁判员报告、当事人事实陈述及视频等，在比赛结束后，内蒙古中优足球俱乐部呼和浩特队28号球员于帅和33号球员李健使用语言侮辱裁判员，造成严重社会影响。,"[
各赛区委员会、各足球俱乐部：
	　　2019年9月14日，中国足球协会甲级联赛第25轮场序195场，内蒙古中优足球俱乐部呼和浩特队与南通支云足球俱乐部队的比赛在呼和浩特新体育场举行。
	　　根据比赛监督报告、裁判员报告、当事人事实陈述及视频等，在比赛结束后，内蒙古中优足球俱乐部呼和浩特队28号球员于帅和33号球员李健使用语言侮辱裁判员，造成严重社会影响。
	　　",依据《中国足球协会纪律准则》第五十四条及第四十八条之规定，作出如下处罚,['《中国足球协会纪律准则》'],"['第五十四条', '第四十八条']","：
	　　一、对内蒙古中优足球俱乐部呼和浩特队28号球员于帅予以停赛6场，罚款人民币6万元；
	　　二、对内蒙古中优足球俱乐部呼和浩特队33号球员李健予以停赛6场，罚款人民币6万元。
	　　上述处罚应按照《中国足球协会关于违规违纪的停赛执行细则》、《中国足球协会纪律准则》第十七条的规定执行。
	　　本处罚决定自公布之日起生效。
	　　中国足球协会将依照《中国足球协会纪律准则》的规定，坚决严肃处理各类违规违纪行为，净化赛场风气。望各俱乐部、官员、球员等能够共同维护比赛秩序和来之不易的足球发展环境。
	　　中国足球协会纪律委员会
	　　主任：王小平
	　　2019年9月20日(编辑：李鑫)"
16,2019/9/20,关于对中国U-22国家男子足球队运动员郭田雨违规违纪的处罚决定,http://www.thecfa.cn/cftz/20190920/28076.html,,2019年9月8日,,,,,,黄石奥体中心体育场,,"本场比赛期间，未上场运动员郭田雨在观众席自由散漫，团队意识淡薄，同时发表不当言论，对整个U-22国家男子足球队形象造成不良影响。
	　　为进一步加强队伍管理，严肃队规队纪，",不良,"本场比赛期间，未上场运动员郭田雨在观众席自由散漫，团队意识淡薄，同时发表不当言论，对整个U-22国家男子足球队形象造成不良影响。
	　　为进一步加强队伍管理，严肃队规队纪，","[
武汉卓尔足球俱乐部：
	　　2019年9月8日，中国U-22国家男子足球队与越南U-22国家男子足球队的比赛在黄石奥体中心体育场举行。本场比赛期间，未上场运动员郭田雨在观众席自由散漫，团队意识淡薄，同时发表不当言论，对整个U-22国家男子足球队形象造成不良影响。
	　　为进一步加强队伍管理，严肃队规队纪，",依据中国足球协会《各级国家足球队运动员管理规定实施细则》相关规定，做出以下处罚,['《各级国家足球队运动员管理规定实施细则》'],,":
	　　一、取消郭田雨征调进入中国各级国家男子足球队的资格六个月(2019年9月20日起至2020年3月19日止);
	　　二、禁止郭田雨参加中国足球协会举办的比赛六个月(2019年9月20日起至2020年3月19日止)。
	　　本处罚决定自公布之日起生效。
	　　中国足球协会
	　　中国U-22国家男子足球队
	　　2019年9月20日(编辑：李鑫)"
17,2019/9/11,关于对上海申鑫足球俱乐部队球员李万杰、李伟杰违规违纪的处罚决定,http://www.thecfa.cn/cftz/20190911/28004.html,,2019年9月1日,中国足球协会甲级联赛,24,189,上海申鑫足球俱乐部队,辽宁足球俱乐部沈阳宏运队,上海市金山体育中心体育场,根据比赛监督报告、裁判员报告、当事人情况说明及视频等,，当比赛进行到第43分钟时，上海申鑫足球俱乐部队18号球员李万杰和本队31号球员李伟杰相互击打，被裁判员出示红牌罚令出场，造成不良社会影响。,不良,根据比赛监督报告、裁判员报告、当事人情况说明及视频等，当比赛进行到第43分钟时，上海申鑫足球俱乐部队18号球员李万杰和本队31号球员李伟杰相互击打，被裁判员出示红牌罚令出场，造成不良社会影响。,"[
各赛区委员会、各足球俱乐部：
	　　2019年9月1日，中国足球协会甲级联赛俱乐部预备队联赛第24轮场序189场，上海申鑫足球俱乐部队与辽宁足球俱乐部沈阳宏运队的比赛在上海市金山体育中心体育场举行。
	　　根据比赛监督报告、裁判员报告、当事人情况说明及视频等，当比赛进行到第43分钟时，上海申鑫足球俱乐部队18号球员李万杰和本队31号球员李伟杰相互击打，被裁判员出示红牌罚令出场，造成不良社会影响。
	　　",依据《中国足球协会纪律准则》第五十三条之规定，在自然停赛基础上追加如下处罚,['《中国足球协会纪律准则》'],['第五十三条'],"：
	　　一、对上海申鑫足球俱乐部队18号球员李万杰予以停赛4场，罚款人民币4万元；
	　　二、对上海申鑫足球俱乐部队31球员李伟杰予以停赛4场，罚款人民币4万元。
	　　上述处罚应按照《中国足球协会关于违规违纪的停赛执行细则》、《中国足球协会纪律准则》第十七条及第一百一十二条的规定执行。
	　　本处罚决定自公布之日起生效。
	　　中国足球协会将依照《中国足球协会纪律准则》的规定，坚决严肃处理各类违规违纪行为，净化赛场风气。望各俱乐部、官员、球员等能够共同维护比赛秩序和来之不易的足球发展环境。
	　　中国足球协会纪律委员会
	　　主任：王小平
	　　2019年9月10日(编辑：邱健)"
18,2019/9/3,关于对浙江绿城足球俱乐部队球员程进违规违纪的处罚决定,http://www.thecfa.cn/cftz/20190903/27978.html,,2019年8月24日,中国足球协会甲级联赛,23,183,浙江绿城足球俱乐部队,贵州恒丰足球俱乐部队,杭州市黄龙体育中心体育场,根据比赛监督报告、裁判员报告、当事人情况说明及视频等,，当比赛进行到第43分钟时，浙江绿城足球俱乐部队22号球员程进倒地后，在无球状态下用脚蹬对方球员头部，被裁判员出示红牌罚令出场，造成不良社会影响。,不良,根据比赛监督报告、裁判员报告、当事人情况说明及视频等，当比赛进行到第43分钟时，浙江绿城足球俱乐部队22号球员程进倒地后，在无球状态下用脚蹬对方球员头部，被裁判员出示红牌罚令出场，造成不良社会影响。,"[
各赛区委员会、各足球俱乐部：
	　　2019年8月24日，中国足球协会甲级联赛第23轮场序183场，浙江绿城足球俱乐部队与贵州恒丰足球俱乐部队的比赛在杭州市黄龙体育中心体育场举行。
	　　根据比赛监督报告、裁判员报告、当事人情况说明及视频等，当比赛进行到第43分钟时，浙江绿城足球俱乐部队22号球员程进倒地后，在无球状态下用脚蹬对方球员头部，被裁判员出示红牌罚令出场，造成不良社会影响。
	　　",依据《中国足球协会纪律准则》第五十三条及第四十八条之规定，在自然停赛基础上追加如下处罚,['《中国足球协会纪律准则》'],"['第五十三条', '第四十八条']","：
	　　一、对浙江绿城足球俱乐部队22号球员程进予以停赛5场；
	　　二、罚款人民币5万元。
	　　上述处罚应按照《中国足球协会关于违规违纪的停赛执行细则》、《中国足球协会纪律准则》第十七条及第一百一十二条的规定执行。
	　　本处罚决定自公布之日起生效。
	　　中国足球协会将依照《中国足球协会纪律准则》的规定，坚决严肃处理各类违规违纪行为，净化赛场风气。望各俱乐部、官员、球员等能够共同维护比赛秩序和来之不易的足球发展环境。
	　　中国足球协会纪律委员会
	　　主任：王小平
	　　2019年9月3日(编辑：李鑫)"
19,2019/9/3,关于对广州富力足球俱乐部队球员托西奇违规违纪的处罚决定,http://www.thecfa.cn/cftz/20190903/27977.html,,2019年8月14日,中国足球协会超级联赛,22,174,深圳市足球俱乐部佳兆业队,对广州富力足球俱乐部队,深圳市龙岗大运中心体育场,根据比赛监督报告、裁判员报告、当事人情况说明及视频等,，当比赛进行到第69分钟时，托西奇因对判罚不满，使用语言侮辱裁判员，被出示红牌罚令出场，造成不良社会影响。,不良,根据比赛监督报告、裁判员报告、当事人情况说明及视频等，当比赛进行到第69分钟时，托西奇因对判罚不满，使用语言侮辱裁判员，被出示红牌罚令出场，造成不良社会影响。,"[
各赛区委员会、各足球俱乐部：
	　　2019年8月14日，中国足球协会超级联赛第22轮场序174场，深圳市足球俱乐部佳兆业队与对广州富力足球俱乐部队的比赛在深圳市龙岗大运中心体育场举行。
	　　根据比赛监督报告、裁判员报告、当事人情况说明及视频等，当比赛进行到第69分钟时，托西奇因对判罚不满，使用语言侮辱裁判员，被出示红牌罚令出场，造成不良社会影响。
	　　",依据《中国足球协会纪律准则》第五十四条及第四十八条之规定，在自然停赛基础上追加如下处罚,['《中国足球协会纪律准则》'],"['第五十四条', '第四十八条']","：
	　　一、对广州富力足球俱乐部队3号球员托西奇予以停赛6场；
	　　二、罚款人民币6万元。
	　　上述处罚应按照《中国足球协会关于违规违纪的停赛执行细则》、《中国足球协会纪律准则》第十七条及第一百一十二条的规定执行。
	　　本处罚决定自公布之日起生效。
	　　中国足球协会将依照《中国足球协会纪律准则》的规定，坚决严肃处理各类违规违纪行为，净化赛场风气。望各俱乐部、官员、球员等能够共同维护比赛秩序和来之不易的足球发展环境。
	　　中国足球协会纪律委员会
	　　主任：王小平
	　　2019年9月3日(编辑：李鑫)"
20,2019/8/9,关于对贵州恒丰足球俱乐部队官员谭雨涛违规违纪的处罚决定,http://www.thecfa.cn/cftz/20190809/27871.html,,2019年8月4日,中国足球协会甲级联赛,20,160,贵州恒丰足球俱乐部队,青岛黄海足球俱乐部黄海青港队,贵州省黔南州全民健身中心体育场,根据比赛监督报告、裁判员报告及视频等,，当比赛进行到第75分钟时，贵州恒丰足球俱乐部队官员谭雨涛使用侮辱性语言辱骂裁判员，被裁判员罚离替补席，造成不良社会影响。,不良,根据比赛监督报告、裁判员报告及视频等，当比赛进行到第75分钟时，贵州恒丰足球俱乐部队官员谭雨涛使用侮辱性语言辱骂裁判员，被裁判员罚离替补席，造成不良社会影响。,"[
各赛区委员会、各足球俱乐部：
	　　2019年8月4日，中国足球协会甲级联赛第20轮场序160场，贵州恒丰足球俱乐部队与青岛黄海足球俱乐部黄海青港队的比赛在贵州省黔南州全民健身中心体育场举行。
	　　根据比赛监督报告、裁判员报告及视频等，当比赛进行到第75分钟时，贵州恒丰足球俱乐部队官员谭雨涛使用侮辱性语言辱骂裁判员，被裁判员罚离替补席，造成不良社会影响。
	　　",依据《中国足球协会纪律准则》第五十四条及第四十八条之规定，在自然停赛基础上追加如下处罚,['《中国足球协会纪律准则》'],"['第五十四条', '第四十八条']","：
	　　一、 禁止贵州恒丰足球俱乐部队官员谭雨涛进入替补席6场；
	　　二、罚款人民币6万元。
	　　上述处罚应按照《中国足球协会关于违规违纪的停赛执行细则》、《中国足球协会纪律准则》第十七条及第一百一十二条的规定执行。
	　　本处罚决定自公布之日起生效。
	　　中国足球协会将依照《中国足球协会纪律准则》的规定，坚决严肃处理各类违规违纪行为，净化赛场风气。望各俱乐部、官员、球员等能够共同维护比赛秩序和来之不易的足球发展环境。
	　　中国足球协会纪律委员会
	　　主任：王小平
	　　2019年8月9日(编辑：沈士婕)"
