id,date,link,title,page,file,ocr,ocr_2,pdf,pdf_2,type
903,2011/5/13,/cftz/20110513/8127.html,关于对天津康师傅俱乐部官员违规违纪的处罚决定,"[<div class=""news_right_list"">
<p align=""right"">足纪字[2011]007号</p>
<p align=""center""><strong><font size=""4"">关于对天津康师傅足球俱乐部官员<br/>
违规违纪的处罚决定</font></strong></p>
<p><strong>各赛区委员会、各足球俱乐部：</strong></p>
<p>　　2011年5月7日中国足球协会超级联赛第六轮第48场天津康师傅足球俱乐部队与陕西人和浐霸足球俱乐部队的比赛在天津泰达体育场进行。</p>
<p>　　根据比赛监督、裁判员的报告，因对裁判员的判罚不满，在比赛结束后裁判员退场时，天津康师傅足球俱乐部队副领队王霄指责、谩骂裁判员；比赛结束后，天津康师傅足球俱乐部队领队高松森闯入裁判员休息室，指责、谩骂并威胁比赛监督、裁判监督及裁判员，造成恶劣影响。</p>
<p>　　依据《中国足球协会纪律准则及处罚办法》第五十二条、第六十二条、第四十四条的规定，做出如下处罚：</p>
<p>　　一、禁止天津康师傅足球俱乐部队副领队王霄进入中国足球协会举办的比赛替补席三场，罚款人民币15000元。</p>
<p>　　二、禁止天津康师傅足球俱乐部队领队高松森进入中国足球协会举办的比赛替补席八场，罚款人民币40000元。</p>
<p>　　上述罚款应按照《中国足球协会纪律准则及处罚办法》第十七条规定执行。</p>
<p>　　望各俱乐部切实加强对运动员、官员的管理教育，净化赛场风气，自觉维护赛场秩序，杜绝发生各类违规违纪行为，确保本年度联赛顺利有序进行。</p>
<p align=""right"">　　中国足球协会纪律委员会</p>
<p align=""right"">　　主任：</p>
<p align=""right"">　　二○一一年五月十三日</p>
<p class=""news_author"">(编辑：中国足球协会)</p>
</div>]",,,,,,txt
904,2011/5/13,/cftz/20110513/8128.html,关于对陕西人和浐霸俱乐部运动员违规违纪的处罚决定,"[<div class=""news_right_list"">
<p align=""right"">足纪字[2011]006号</p>
<p align=""center""><strong><font size=""4"">关于对陕西人和浐霸足球俱乐部运动员</font></strong><br/>
<strong><font size=""4"">违规违纪的处罚决定</font></strong></p>
<p>　　各赛区委员会、各足球俱乐部：</p>
<p>　　2011年5月7日中国足球协会超级联赛第六轮第48场天津康师傅足球俱乐部队与陕西人和浐霸足球俱乐部队的比赛在天津泰达体育场进行。</p>
<p>　　根据比赛监督、裁判员的报告及录像，当比赛进行到71分钟时，因陕西人和浐霸足球俱乐部队9号运动员犯规双方发生争执，陕西人和浐霸足球俱乐部队25号运动员李凯用拳击打天津康师傅足球俱乐部队35号运动员卢西亚诺，造成不良影响。</p>
<p>　　依据《中国足球协会纪律准则及处罚办法》第五十四条之规定，做出如下处罚：</p>
<p>　　一、停止陕西人和浐霸足球俱乐部队25号运动员李凯参加中国足球协会举办的比赛五场；</p>
<p>　　二、罚款人民币25000元。</p>
<p>　　上述罚款应按照《中国足球协会纪律准则及处罚办法》第十七条规定执行。</p>
<p>　　望各俱乐部切实加强对运动员、官员的管理教育，净化赛场风气，自觉维护赛场秩序，杜绝发生各类违规违纪行为，确保本年度联赛顺利有序进行。</p>
<p align=""right"">　　中国足球协会纪律委员会</p>
<p align=""right"">　　主任：</p>
<p align=""right"">　　二○一一年五月十三日</p>
<p class=""news_author"">(编辑：中国足球协会)</p>
</div>]",,,,,,txt
905,2011/4/21,/cftz/20110421/8129.html,关于对北京国安足球俱乐部官员李立新违规违纪的处罚决定,"[<div class=""news_right_list"">
<p align=""right"">　　足纪字[2011]003号</p>
<p align=""center"">　　关于对北京国安足球俱乐部官员李立新违规违纪的处罚决定</p>
<p>各赛区委员会、各足球俱乐部：</p>
<p>　　2011年4月17日中国足球协会超级联赛第三轮第23场广州恒大足球俱乐部队与北京国安足球俱乐部队的比赛在广东省广州市天河体育场进行。</p>
<p>　　根据比赛监督、裁判员报告及录像，在比赛进行到38分钟时，广州恒大足球俱乐部队运动员11号穆里奇在对方罚球区内对北京国安足球俱乐部队守门员杨智犯规，被裁判员出示黄牌警告。北京国安足球俱乐部队守门员教练李立新对裁判员的判罚不满，冲入场内指责裁判员。</p>
<p>　　依据《中国足球协会纪律准则及处罚办法》第五十二条、第四十四条之规定，做出如下处罚：</p>
<p>　　一、禁止北京国安足球俱乐部队守门员教练李立新进入2011年中超联赛替补席3场；</p>
<p>　　二、罚款人民币15000元。</p>
<p>　　上述罚款应按照《中国足球协会纪律准则及处罚办法》第十七条规定执行。</p>
<p>　　望各俱乐部切实加强对运动员、官员的管理教育，净化赛场风气，自觉维护赛场秩序，杜绝发生各类违规违纪行为，确保本年度联赛顺利有序进行。</p>
<p align=""right"">　　中国足球协会纪律委员会</p>
<p align=""right"">　　主任：</p>
<p align=""right"">　　二○一一年四月二十一日</p>
<p class=""news_author"">(编辑：中国足球协会)</p>
</div>]",,,,,,txt
906,2011/4/21,/cftz/20110421/8130.html,关于对北京国安足球俱乐部官员帕切科违规违纪的处罚决定,"[<div class=""news_right_list"">
<p align=""right"">　　足纪字[2011]004号</p>
<p align=""center"">　　关于对北京国安足球俱乐部官员帕切科违规违纪的处罚决定</p>
<p>各赛区委员会、各足球俱乐部：</p>
<p>　　2011年4月17日中国足球协会超级联赛第三轮第23场广州恒大足球俱乐部队与北京国安足球俱乐部队的比赛在广东省广州市天河体育场进行。</p>
<p>　　根据比赛监督的报告，赛前第四官员按规定检查替补席人员时，北京国安足球俱乐部队主教练帕切科不按规定佩戴证件，经第四官员要求后，帕切科仍不按要求佩戴证件。</p>
<p>　　依据《中国足球协会纪律准则及处罚办法》第九十八条，《2011年中国足球协会超级联赛规程》第十四条之规定做出如下处罚：</p>
<p>　　一、对北京国安足球俱乐部队主教练帕切科予以警告；</p>
<p>　　二、罚款人民币10000元。</p>
<p>　　上述罚款应按照《中国足球协会纪律准则及处罚办法》第十七条规定执行。</p>
<p>　　望各俱乐部切实加强对运动员、官员的管理教育，净化赛场风气，自觉维护赛场秩序，杜绝发生各类违规违纪行为，确保本年度联赛顺利有序进行。</p>
<p align=""right"">　　中国足球协会纪律委员会</p>
<p align=""right"">　　主任：</p>
<p align=""right"">　　二○一一年四月二十一日</p>
<p class=""news_author"">(编辑：中国足球协会)</p>
</div>]",,,,,,txt
907,2011/4/21,/cftz/20110421/8131.html,关于对北京国安足球俱乐部违规违纪的处罚决定,"[<div class=""news_right_list"">
<p align=""right"">　　足纪字[2011]005号</p>
<p align=""center"">　　关于对北京国安足球俱乐部违规违纪的处罚决定</p>
<p>各赛区委员会、各足球俱乐部：</p>
<p>　　2011年4月17日中国足球协会超级联赛第三轮第23场广州恒大足球俱乐部队与北京国安足球俱乐部队的比赛在广东省广州市天河体育场进行。</p>
<p>　　根据比赛监督的报告，北京国安足球俱乐部队主教练帕切科未按规定要求参加赛后新闻发布会。</p>
<p>　　依据《中国足球协会纪律准则及处罚办法》第七十九条，《2011年中国足球协会超级联赛规程》第十九条之规定，做出如下处罚：</p>
<p>　　一、对北京国安足球俱乐部予以警告；</p>
<p>　　二、罚款人民币20000元。</p>
<p>　　上述罚款应按照《中国足球协会纪律准则及处罚办法》第十七条规定执行。</p>
<p>　　望各俱乐部切实加强对运动员、官员的管理教育，净化赛场风气，自觉维护赛场秩序，杜绝发生各类违规违纪行为，确保本年度联赛顺利有序进行。</p>
<p align=""right"">　　中国足球协会纪律委员会</p>
<p align=""right"">　　主任：</p>
<p align=""right"">　　二○一一年四月二十一日</p>
<p class=""news_author"">(编辑：中国足球协会)</p>
</div>]",,,,,,txt
908,2011/4/19,/cftz/20110419/8132.html,关于对重庆力帆足球俱乐部官员尼科违规违纪的处罚决定,"[<div class=""news_right_list"">
<p align=""right"">　　足纪字[2011]002号</p>
<p align=""center"">　　关于对重庆力帆足球俱乐部官员尼科违规违纪的处罚决定</p>
<p>各赛区委员会、各足球俱乐部：</p>
<p>　　2011年4月9日中国足球协会甲级联赛第三轮第17场湖北东方国旅足球俱乐部队与重庆力帆足球俱乐部队的比赛在湖北省武汉市新华路体育场进行。</p>
<p>　　根据比赛监督和裁判员的报告，重庆力帆队守门员教练尼科在上下半场多次离开替补席干扰裁判员工作。在比赛进行到第83分钟时，当第四官员再次劝阻其不要离开替补席时，重庆力帆足球俱乐部队守门员教练尼科对第四官员实施了暴力行为，被裁判员罚离替补席。</p>
<p>　　依据《中国足球协会纪律准则及处罚办法》第五十四条、第四十四条之规定，做出如下处罚：</p>
<p>　　一、禁止重庆力帆足球俱乐部队守门员教练尼科进入2011年中甲联赛替补席6场；</p>
<p>　　二、罚款人民币30000元。</p>
<p>　　望各俱乐部切实加强对运动员、官员的管理教育，净化赛场风气，自觉维护赛场秩序，杜绝发生各类违规违纪行为，确保本年度联赛顺利有序进行。</p>
<p align=""right"">　　中国足球协会纪律委员会</p>
<p align=""right"">　　主任：</p>
<p align=""right"">　　二O一一年四月十二日</p>
<p class=""news_author"">(编辑：中国足球协会)</p>
</div>]",,,,,,txt
909,2010/11/5,/cftz/20101105/8133.html,关于对长春亚泰足球俱乐部官员违规违纪的处罚决定,"[<div class=""news_right_list"">
<p><strong>各赛区委员会、各足球俱乐部：</strong></p>
<p>　　2010年10月31日中国足球协会超级联赛第二十九轮第 228场重庆力帆足球俱乐部队与长春亚泰足球俱乐部队的比赛在重庆市奥体中心体育场进行。</p>
<p>　　根据比赛监督、裁判员报告和比赛录像，在比赛进行到第62分钟时，长春亚泰足球俱乐部队守门员教练员杨敬东因对裁判员的判罚不满，谩骂第一助理裁判员，被罚令出场。</p>
<p>　　依据《中国足球协会纪律准则及处罚办法》第五十二条、四十四条之规定，做出如下处罚：</p>
<p>　　一、禁止长春亚泰足球俱乐部队守门员教练员杨敬东进入2010年中超联赛替补席5场(2010年剩余未执行场次顺延至2011年执行)；</p>
<p>　　二、罚款人民币30000元。</p>
<p>　　望各俱乐部从端正行业风气，重塑中国足球形象的高度出发，切实加强对运动员、官员的管理教育，尊重裁判员，净化赛场风气，杜绝非体育道德行为，共同努力确保本年度联赛顺利有序进行。</p>
<p align=""right""><strong>　　中国足球协会纪律委员会 </strong></p>
<p align=""right""><strong>　　二○一○年十一月二日</strong></p>
<p class=""news_author"">(编辑：中国足球协会)</p>
</div>]",,,,,,txt
910,2010/11/5,/cftz/20101105/8134.html,关于对南昌赛区违规违纪的处罚决定,"[<div class=""news_right_list"">
<p><strong>各赛区委员会、各足球俱乐部：</strong></p>
<p>　　2010年10月27日中国足球协会超级联赛第二十八轮第217场江西南昌衡源足球俱乐部队与山东鲁能泰山足球俱乐部队的比赛在江西省南昌市八一体育场进行。</p>
<p>　　根据比赛监督报告、南昌赛区组委会报告和相关照片材料，比赛结束后出现了少数观众将客队车辆玻璃砸碎的行为，造成不良社会影响。</p>
<p>　　依据《全国足球赛区安全秩序规定》第十八条之规定，做出如下处罚：</p>
<p>　　一、对南昌赛区予以警告；</p>
<p>　　二、对南昌赛区罚款人民币50000元。</p>
<p>　　望各赛区加强组织和领导，引以为戒，重视赛区的安保工作，严格制定并规范执行安保预案，加强对观众的宣传和引导，教育观众“文明观赛事、理性对输赢”，确保本年度联赛的顺利有序进行。</p>
<p align=""right""><strong>　　中国足球协会纪律委员会</strong></p>
<p align=""right""><strong>　　二○一○年十一月二日 </strong></p>
<p class=""news_author"">(编辑：中国足球协会)</p>
</div>]",,,,,,txt
911,2010/10/28,/cftz/20101028/8135.html,关于对青岛中能足球俱乐部官员违规违纪的处罚决定,"[<div class=""news_right_list"">
<p>各赛区委员会、各足球俱乐部：</p>
<p>　　2010年10月23日中国足球协会超级联赛第27轮第216场山东鲁能泰山足球俱乐部队与青岛中能足球俱乐部队的比赛在山东省济南市山东省体育中心进行。</p>
<p>　　根据比赛监督和裁判员的报告，在比赛进行到第92分钟时，青岛中能足球俱乐部队队务马永康推击进场执行担架任务的工作人员，被裁判员罚离替补席。</p>
<p>　　依据《中国足球协会纪律准则及处罚办法》第九十八条，第十三条之规定，做出如下处罚：</p>
<p>　　一、禁止青岛中能足球俱乐部队队务马永康进入2010年中超联赛替补席2场；</p>
<p>　　二、罚款人民币10000元。</p>
<p>　　望各俱乐部切实加强对运动员、官员的管理教育，净化赛场风气，自觉维护赛场秩序，杜绝发生各类违规违纪行为，确保本年度联赛顺利有序进行。</p>
<p align=""right"">　　中国足球协会纪律委员会</p>
<p align=""right"">　　二○一○年十月二十六日</p>
<p class=""news_author"">(编辑：中国足球协会)</p>
</div>]",,,,,,txt
912,2010/10/14,/cftz/20101014/8136.html,对陕西中建地产足球俱乐部官员违规违纪的处罚决定,"[<div class=""news_right_list"">
<p align=""right"">足纪字[2010]047号</p>
<p align=""center""><font size=""4""><strong>关于对陕西中建地产足球俱乐部官员<br/>
违规违纪的处罚决定</strong></font></p>
<p><strong>各赛区委员会、各足球俱乐部：</strong></p>
<p>　　2010年9月29日中国足球协会超级联赛第25轮第199场山东鲁能泰山足球俱乐部队与陕西中建地产足球俱乐部队的比赛在山东省济南市山东省体育中心进行。</p>
<p>　　根据比赛监督和裁判员的报告，在比赛进行到第34分钟时，因对裁判员判罚不满，陕西中建地产足球俱乐部队翻译张悦多次指责裁判员，干扰比赛，被裁判员罚离替补席。</p>
<p>　　依据《中国足球协会纪律准则及处罚办法》第五十二条，第四十四条之规定，做出如下处罚：</p>
<p>　　一、禁止陕西中建地产足球俱乐部队翻译张悦进入2010年中超联赛替补席4场；</p>
<p>　　二、罚款人民币20000元。</p>
<p>　　望各俱乐部切实加强对运动员、官员的管理教育，净化赛场风气，杜绝球场暴力和非体育道德行为，确保本年度联赛顺利有序进行。</p>
<p align=""right"">　　中国足球协会纪律委员会</p>
<p align=""right"">　　二0一0年十月十二日</p>
<p class=""news_author"">(编辑：中国足球协会)</p>
</div>]",,,,,,txt
913,2010/9/28,/cftz/20100928/8137.html,关于对上海申花俱乐部运动员违规违纪的处罚决定,"[<div class=""news_right_list"">
<p>各赛区委员会、各足球俱乐部：</p>
<p>　　2010年9月25日中国足球协会超级联赛第二十四轮第189场北京国安足球俱乐部队与上海申花足球俱乐部队的比赛在北京工人体育场进行。</p>
<p>　　根据有关录像及相关评议报告，在比赛进行到第10分钟时，上海申花足球俱乐部队队员9号恩朗在争抢过程中用肘部侵犯北京国安足球俱乐部队队员4号周挺，该严重犯规行为造成不良的社会影响。</p>
<p>　　依据《中国足球协会纪律准则及处罚办法》第五十三条之规定，做出如下处罚：</p>
<p>　　一、停止上海申花足球俱乐部队队员9号恩朗2010年中超联赛4场；</p>
<p>　　二、罚款人民币20000元。</p>
<p>　　望各俱乐部切实加强对运动员的管理教育，净化赛场风气，杜绝各类违规违纪行为，确保本年度剩余联赛顺利有序进行。</p>
<p align=""right"">　　中国足球协会纪律委员会</p>
<p align=""right"">　　二0一0年九月二十八日</p>
<p class=""news_author"">(编辑：中国足球协会)</p>
</div>]",,,,,,txt
914,2010/9/26,/cftz/20100926/8138.html,关于对深圳赛区违规违纪的处罚决定,"[<div class=""news_right_list"">
<p>各赛区委员会、各足球俱乐部：</p>
<p>　　2010年9月12日中国足球协会超级联赛第二十二轮第171场深圳足球俱乐部队与青岛足球俱乐部队的比赛在深圳体育场进行。</p>
<p>　　根据比赛监督报告和相关录像材料，比赛结束后出现了部分观众围堵客队车辆，致使客队车辆玻璃被砸碎，造成不良影响。</p>
<p>　　依据《全国足球赛区安全秩序规定》第十八条之规定，做出如下处罚：</p>
<p>　　一、对深圳赛区予以警告；</p>
<p>　　二、对深圳赛区罚款人民币20000元。</p>
<p>　　望各赛区加强组织和领导，引以为戒，重视赛区的安保工作，规范赛场秩序，加强对观众的宣传和引导，教育观众“文明观赛事、理性对输赢”，确保稳定、安全的赛场秩序。</p>
<p align=""right"">　　中国足球协会纪律委员会</p>
<p align=""right"">　　二○一○年九月二十六日</p>
<p class=""news_author"">(编辑：中国足球协会)</p>
</div>]",,,,,,txt
915,2010/9/10,/cftz/20100910/8139.html,关于对青岛中能足球俱乐部运动员违规违纪的处罚决定,"[<div class=""news_right_list"">
<p align=""right"">　　足纪字〔2010〕44号</p>
<p>　　各赛区委员会、各足球俱乐部：</p>
<p>　　2010年9月4日中国足球协会超级联赛第十七轮第132场青岛中能足球俱乐部队与重庆力帆足球俱乐部队的比赛在青岛市天泰体育场进行。</p>
<p>　　根据有关录像及相关评议报告，在比赛进行到第35分钟时，青岛中能足球俱乐部队队员10号郑龙在争抢过程中故意踩踏重庆力帆足球俱乐部队队员41号布鲁诺•希克利奇的头部，造成不良的社会影响。</p>
<p>　　依据《中国足球协会纪律准则及处罚办法》第五十三条之规定，做出如下处罚：</p>
<p>　　一、停止青岛中能足球俱乐部队运动员10号郑龙2010年中超联赛4场；</p>
<p>　　二、罚款人民币20000元。</p>
<p>　　望各俱乐部切实加强对运动员的管理教育，净化赛场风气，杜绝球场暴力等非体育道德行为，确保本年度联赛顺利有序进行。</p>
<p align=""right"">　　中国足球协会纪律委员会</p>
<p align=""right"">　　主任：</p>
<p align=""right"">　　二○一○年九月十日</p>
<p class=""news_author"">(编辑：)</p>
</div>]",,,,,,txt
916,2010/9/10,/cftz/20100910/8141.html,关于对重庆力帆足球俱乐部队运动员违规违纪的处罚决定,"[<div class=""news_right_list"">
<p align=""right"">　　足纪字〔2010〕43号</p>
<p>　　各赛区委员会、各足球俱乐部：</p>
<p>　　2010年9月4日中国足球协会超级联赛第十七轮第132场青岛中能足球俱乐部队与重庆力帆足球俱乐部队的比赛在青岛市天泰体育场进行。</p>
<p>　　根据比赛监督和裁判员的报告、比赛录像以及相关俱乐部的陈述，比赛结束后，因对裁判员的判罚不满，重庆力帆足球俱乐部队队员29号吴鹏用身体撞击第一助理裁判员；队员23号罗毅、37号田旭指责、谩骂第一助理裁判员，严重干扰了比赛秩序和裁判员的执法，造成不良的社会影响。</p>
<p>　　依据《中国足球协会纪律准则及处罚办法》第五十四条、五十二条、四十四条之规定，做出如下处罚：</p>
<p>　　一、停止重庆力帆足球俱乐部队29号运动员吴鹏2010中超联赛6场，罚款人民币30000元;</p>
<p>　　二、停止重庆力帆足球俱乐部队23号运动员罗毅2010中超联赛4场，罚款人民币20000元；</p>
<p>　　三、停止重庆力帆足球俱乐部队37号运动员田旭2010中超联赛3场，罚款人民币15000元。</p>
<p>　　望各俱乐部切实加强对运动员的管理教育，净化赛场风气，杜绝球场暴力等非体育道德行为，确保本年度联赛顺利有序进行。</p>
<p align=""right"">　　中国足球协会纪律委员会</p>
<p align=""right"">　　主任：</p>
<p align=""right"">　　二○一○年九月十日</p>
<p class=""news_author"">(编辑：)</p>
</div>]",,,,,,txt
917,2010/9/10,/cftz/20100910/8140.html,关于对北京八喜足球俱乐部队运动员违规违纪的处罚决定,"[<div class=""news_right_list"">
<p align=""right"">　　足纪字[2010] 41 号</p>
<p>　　各赛区委员会、各足球俱乐部：</p>
<p>　　2010年9月4日中国足球协会甲级联赛第二十轮第117场北京八喜足球俱乐部队与上海浦东中邦足球俱乐部队的比赛在北京市朝阳体育中心进行。</p>
<p>　　根据比赛监督和裁判员的报告、比赛录像以及相关俱乐部的陈述，当比赛进行到80分钟时，因对上海浦东中邦足球俱乐部队队员9号莱昂纳多的犯规不满，北京八喜足球俱乐部队队员23号国威从身后推搡该队员，引发双方场上冲突。北京八喜足球俱乐部队队员14号刘翔故意用拳击打上海浦东中邦足球俱乐部队队员10号朱尼奥。北京八喜足球俱乐部队队员38号克罗斯与上海浦东中邦足球俱乐部队队员9号莱昂纳多之间发生肢体冲突，并将其击倒，上述北京八喜足球俱乐部队队员的暴力行为造成了严重的社会影响。</p>
<p>　　依据《中国足球协会纪律准则及处罚办法》第五十四条之规定，做出如下处罚：</p>
<p>　　一、停止北京八喜足球俱乐部队23号运动员国威2010中甲联赛5场，罚款人民币25000元；</p>
<p>　　二、停止北京八喜足球俱乐部队14号运动员刘翔2010中甲联赛8场(2010年剩余未执行停赛场次顺延至2011年执行)，罚款人民币40000元；</p>
<p>　　三、停止北京八喜足球俱乐部队38号运动员克罗斯2010中甲联赛6场，罚款人民币30000元。</p>
<p>　　望各俱乐部切实加强对运动员、官员的管理教育，净化赛场风气，杜绝球场暴力和非体育道德行为，确保本年度联赛顺利有序进行。</p>
<p align=""right"">　　中国足球协会纪律委员会</p>
<p align=""right"">　　主任：</p>
<p align=""right"">　　二○一○年九月十日</p>
<p class=""news_author"">(编辑：)</p>
</div>]",,,,,,txt
918,2010/9/10,/cftz/20100910/8142.html,关于对上海浦东中邦足球俱乐部队运动员违规违纪的处罚决定,"[<div class=""news_right_list"">
<p align=""right"">　　足纪字[2010] 42 号</p>
<p>　　各赛区委员会、各足球俱乐部：</p>
<p>　　2010年9月4日中国足球协会甲级联赛第二十轮第117场北京八喜足球俱乐部队与上海浦东中邦足球俱乐部队的比赛在北京市朝阳体育中心进行。</p>
<p>　　根据比赛监督和裁判员的报告、比赛录像以及相关俱乐部的陈述，当比赛进行到80分钟时，上海浦东中邦足球俱乐部队队员9号莱昂纳多因犯规被红牌罚下，但其并未离场，冲向并攻击北京八喜足球俱乐部队队员38号克罗斯，造成严重的社会影响。</p>
<p>　　依据《中国足球协会纪律准则及处罚办法》第五十四条之规定，做出如下处罚：</p>
<p>　　一、停止上海浦东中邦足球俱乐部队运动员9号莱昂纳多2010中甲联赛6场；</p>
<p>　　二、罚款人民币30000元。</p>
<p>　　望各俱乐部切实加强对运动员、官员的管理教育，净化赛场风气，杜绝球场暴力和非体育道德行为，确保本年度联赛顺利有序进行。</p>
<p align=""right"">　　中国足球协会纪律委员会</p>
<p align=""right"">　　主任：</p>
<p align=""right"">　　二○一○年九月十日</p>
<p class=""news_author"">(编辑：)</p>
</div>]",,,,,,txt
919,2010/9/7,/cftz/20100907/8143.html,关于对成都赛区的处罚决定,"[<div class=""news_right_list"">
<p align=""right"">　　足纪字[2010]040号</p>
<p>　　各赛区委员会、各足球俱乐部：</p>
<p>　　2010年中国足球协会甲级联赛第19轮第114场成都谢菲联足球俱乐部建工地产队与沈阳东进足球俱乐部队的比赛于2010年8月29日在四川省成都市双流体育中心进行。</p>
<p>　　比赛结束后，发生了双流体育中心外球迷砸坏客队车辆，并导致了沈阳东进足球俱乐部队队员冯绍顺眼部受伤的严重后果。造成了严重的社会影响。</p>
<p>　　依据《全国足球赛区安全秩序规定》第19条之规定，对成都赛区做出如下处罚：</p>
<p>　　一、禁止成都建工地产队2010年中国足球协会甲级联赛在成都市双流体育中心比赛；</p>
<p>　　二、罚款人民币70000元。</p>
<p>　　望各赛区加强组织和领导，重视赛区的安保工作，规范赛区秩序，杜绝球场暴力和非体育道德行为，确保本年度联赛顺利有序进行。</p>
<p align=""right"">　　中国足球协会纪律委员会</p>
<p align=""right"">　　二○一○年九月七日</p>
<p class=""news_author"">(编辑：)</p>
</div>]",,,,,,txt
920,2010/9/7,/cftz/20100907/8144.html,关于对成都谢菲联足球俱乐部运动员违规违纪的处罚决定,"[<div class=""news_right_list"">
<p align=""right"">　　足纪字[2010]039号</p>
<p>　　各赛区委员会、各足球俱乐部：</p>
<p>　　2010年8月29日中国足球协会甲级联赛第19轮第114场成都谢菲联足球俱乐部建工地产队与沈阳东进足球俱乐部队的比赛在四川省成都市双流体育中心进行。</p>
<p>　　根据比赛监督、裁判员报告和录像，在比赛进行到第48分钟时，成都建工地产队21号队员堤亚哥故意用球掷击沈阳东进俱乐部队8号队员伦巴头部，此举系暴力行为，造成不良影响。</p>
<p>　　依据《中国足球协会纪律准则及处罚办法》第54条之规定，做出如下处罚：</p>
<p>　　一、停止成都建工地产队21号队员堤亚哥2010年中甲联赛4场；</p>
<p>　　二、罚款人民币20000元。</p>
<p>　　望各俱乐部切实加强对运动员、官员的管理教育，净化赛场风气，杜绝球场暴力和非体育道德行为，确保本年度联赛顺利有序进行。</p>
<p align=""right"">　　中国足球协会纪律委员会</p>
<p align=""right"">　　二○一○年九月七日</p>
<p class=""news_author"">(编辑：)</p>
</div>]",,,,,,txt
921,2010/9/2,/cftz/20100902/8146.html,关于对成都谢菲联足球俱乐部运动员违规违纪的处罚决定,"[<div class=""news_right_list"">
<p>各赛区委员会、各足球俱乐部：</p>
<p>　　2010年8月25日中国足球协会甲级联赛第十八轮第103场广州恒大足球俱乐部队与成都谢菲联足球俱乐部队的比赛在广东省佛山市世纪莲花体育场进行。</p>
<p>　　根据比赛监督、裁判员报告和陈述、当事双方运动员陈述以及录像、图片等资料，在比赛进行到第62分钟时，成都谢菲联足球俱乐部队37号外援布兰登与广州恒大足球俱乐部队28号运动员郑智发生暴力行为，造成不良影响。</p>
<p>　　依据《中国足球协会纪律准则及处罚办法》第五十四条之规定，做出如下处罚：</p>
<p>　　一、停止成都谢菲联足球俱乐部队37号运动员布兰登2010年中甲联赛4场；</p>
<p>　　二、罚款人民币20000元。</p>
<p>　　望各俱乐部切实加强对运动员、官员的管理教育，净化赛场风气，杜绝球场暴力和非体育道德行为，确保本年度联赛顺利有序进行。</p>
<p align=""right"">　　中国足球协会纪律委员会</p>
<p align=""right"">　　二○一○年九月二日</p>
<p class=""news_author"">(编辑：中国足球协会)</p>
</div>]",,,,,,txt
922,2010/9/2,/cftz/20100902/8145.html,关于对广州恒大足球俱乐部运动员违规违纪的处罚决定,"[<div class=""news_right_list"">
<p>各赛区委员会、各足球俱乐部：</p>
<p>　　2010年8月25日中国足球协会甲级联赛第十八轮第103场广州恒大足球俱乐部队与成都谢菲联足球俱乐部队的比赛在广东省佛山市世纪莲花体育场进行。</p>
<p>　　根据比赛监督、裁判员报告和陈述,当事双方运动员陈述以及录像、图片等资料，在比赛进行到第62分钟时，广州恒大足球俱乐部队28号运动员郑智与成都谢菲联足球俱乐部队37号外援布兰登发生暴力行为，造成不良影响。</p>
<p>　　依据《中国足球协会纪律准则及处罚办法》第五十四条之规定，做出如下处罚：</p>
<p>　　一、停止广州恒大足球俱乐部队28号运动员郑智2010年中甲联赛4场；</p>
<p>　　二、罚款人民币20000元。</p>
<p>　　望各俱乐部切实加强对运动员、官员的管理教育，净化赛场风气，杜绝球场暴力和非体育道德行为，确保本年度联赛顺利有序进行。</p>
<p align=""right"">　　中国足球协会纪律委员会</p>
<p align=""right"">　　二○一○年九月二日</p>
<p class=""news_author"">(编辑：中国足球协会)</p>
</div>]",,,,,,txt
923,2010/9/2,/cftz/20100902/8147.html,关于对大连实德足球俱乐部助理教练员违规违纪的处罚决定,"[<div class=""news_right_list"">
<p>各赛区委员会、各足球俱乐部：</p>
<p>　　2010年8月29日中国足球协会超级联赛第二十一轮第163场上海申花足球俱乐部队与大连实德足球俱乐部队的比赛在上海市虹口体育场进行。</p>
<p>　　根据比赛监督、裁判员报告，在比赛进行到第68分钟时，由于对裁判员判罚不满，大连实德足球俱乐部队助理教练柳忠长擅自进入比赛场地，指责裁判员，造成不良影响。</p>
<p>　　依据《中国足球协会纪律准则及处罚办法》第五十二条、四十四条之规定，做出如下处罚：</p>
<p>　　一、 禁止大连实德足球俱乐部队助理教练柳忠长进入2010年中超联赛替补席3场；</p>
<p>　　二、 罚款人民币20000元。</p>
<p>　　望各俱乐部从端正行业风气，重塑中国足球形象的高度出发，切实加强对运动员、官员的管理教育，尊重裁判员，净化赛场风气，杜绝非体育道德行为，共同努力确保本年度联赛顺利有序进行。</p>
<p align=""right"">　　中国足球协会纪律委员会</p>
<p align=""right"">　　二○一○年九月二日</p>
<p class=""news_author"">(编辑：中国足球协会)</p>
</div>]",,,,,,txt
